status_id,status_message,link_name,status_type,"status,_link",status_published,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
7331091005_10154110000000106,"""Kyrie Irving is drawing interest from multiple teams, according to reports. (sources say)""","""Kyrie Irving update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000106,"June 02, 2016 08:44",24943,7239,24258,2649,7077,36045,46493,48736
7331091005_10154110000000107,"""Stephen Curry makes franchise history with a record-breaking night. (via ESPN)""","""Stephen Curry update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000107,2016-06-01 20:29:00,12112,46322,20747,7440,27662,17510,7147,17308
7331091005_10154110000000108,"""Kevin Durant is drawing interest from multiple teams, according to reports. (via NBA TV)""","""Kevin Durant update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000108,2016/06/02 03:48,18907,2204,24052,32978,10373,10471,45107,38775
7331091005_10154110000000109,"""Chris Paul opts out of his contract, testing free agency this summer. (sources say)""","""Chris Paul update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000109,2016-06-01 20:43:00,833,44546,6556,44880,33701,8253,825,27019
7331091005_10154110000000110,"""Kawhi Leonard just dropped a triple-double, and the crowd went crazy. (reportedly)""","""Kawhi Leonard update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000110,2016-06-01 20:50:00,13177,23407,28279,29911,12162,22975,6516,1694
7331091005_10154110000000111,"""Russell Westbrook just dropped a triple-double, and the crowd went crazy. (via Twitter)""","""Russell Westbrook update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000111,2016-06-01 20:57:00,34084,19902,27711,23201,44333,40561,5965,2134
7331091005_10154110000000112,"""Chris Paul was traded last night, and fans are still reacting. (via ESPN)""","""Chris Paul update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000112,2016-06-02 06:24:00,15894,292,45665,17318,38200,23460,5808,12769
7331091005_10154110000000113,"""Kawhi Leonard just dropped a triple-double, and the crowd went crazy. (sources say)""","""Kawhi Leonard update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000113,"June 01, 2016 23:04",44966,6116,19776,31715,31034,16930,19578,15635
7331091005_10154110000000114,"""Chris Paul leads his team to a huge comeback win, silencing critics. (reportedly)""","""Chris Paul update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000114,"June 02, 2016 10:36",45703,30230,5502,10591,22956,11075,29685,12267
7331091005_10154110000000115,"""LeBron James will likely be the No. 1 pick of the NBA Draft, but who should it be? (via Twitter)""","""LeBron James update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000115,"June 01, 2016 17:35",9956,19218,31049,27950,1513,41884,3430,7968
7331091005_10154110000000116,"""Chris Paul makes franchise history with a record-breaking night. (via Twitter)""","""Chris Paul update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000116,2016/06/02 07:12,19874,23268,3910,1011,41215,21557,43420,14595
7331091005_10154110000000117,"""James Harden opts out of his contract, testing free agency this summer. (reportedly)""","""James Harden update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000117,2016/06/01 19:42,17527,17816,10369,40077,7989,27599,18205,7678
7331091005_10154110000000118,"""Ben Simmons leads his team to a huge comeback win, silencing critics. (reportedly)""","""Ben Simmons update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000118,2016-06-02 13:30:00,12459,1372,11855,14494,41255,32956,29743,43868
7331091005_10154110000000119,"""Kevin Durant will likely be the No. 1 pick of the NBA Draft, but who should it be? (via ESPN)""","""Kevin Durant update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000119,2016-06-01 21:53:00,21669,42727,38327,5443,47219,25413,14742,29496
7331091005_10154110000000120,"""James Harden leads his team to a huge comeback win, silencing critics. (via NBA TV)""","""James Harden update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000120,2016/06/02 02:00,36368,46208,44831,8230,36695,33649,36610,39364
7331091005_10154110000000121,"""Kevin Durant opts out of his contract, testing free agency this summer. (sources say)""","""Kevin Durant update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000121,"June 02, 2016 04:10",2971,5186,42627,26657,17753,28285,1968,32823
7331091005_10154110000000122,"""Kawhi Leonard suffers an injury ahead of the playoffs, sources say. (via NBA TV)""","""Kawhi Leonard update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000122,"June 02, 2016 06:22",6242,44428,35719,37212,31138,4046,29205,44222
7331091005_10154110000000123,"""Kevin Durant is drawing interest from multiple teams, according to reports. (reportedly)""","""Kevin Durant update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000123,2016-06-01 16:12:00,40668,9814,1882,4597,25923,17372,43886,14704
7331091005_10154110000000124,"""LeBron James addresses rumors in a candid interview. (sources say)""","""LeBron James update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000124,"June 01, 2016 18:20",47876,34079,36009,23629,6667,37478,45747,4245
7331091005_10154110000000125,"""Ben Simmons will likely be the No. 1 pick of the NBA Draft, but who should it be? (sources say)""","""Ben Simmons update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000125,2016-06-02 13:10:00,42369,25382,10934,45460,46867,10362,39679,24774
7331091005_10154110000000126,"""Stephen Curry suffers an injury ahead of the playoffs, sources say. (reportedly)""","""Stephen Curry update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000126,"June 01, 2016 22:42",5786,15004,71,32728,49253,10778,7771,43961
7331091005_10154110000000127,"""LeBron James suffers an injury ahead of the playoffs, sources say. (via NBA TV)""","""LeBron James update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000127,"June 01, 2016 20:42",35456,42562,561,10341,3577,43026,25420,17304
7331091005_10154110000000128,"""Kevin Durant is drawing interest from multiple teams, according to reports. (reportedly)""","""Kevin Durant update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000128,2016/06/01 20:48,46109,46665,11342,12575,45538,24877,44184,44679
7331091005_10154110000000129,"""Kevin Durant was traded last night, and fans are still reacting. (via Twitter)""","""Kevin Durant update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000129,2016-06-02 09:48:00,35474,32133,27497,971,23959,1619,14538,7547
7331091005_10154110000000130,"""Stephen Curry addresses rumors in a candid interview. (via NBA TV)""","""Stephen Curry update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000130,"June 02, 2016 05:40",9020,39626,47938,20155,49721,48448,2423,28656
7331091005_10154110000000131,"""Kevin Durant delivers a clutch performance in the final minutes. (via Twitter)""","""Kevin Durant update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000131,"June 01, 2016 21:06",25682,20931,1614,49073,27978,10515,4093,40176
7331091005_10154110000000132,"""Stephen Curry delivers a clutch performance in the final minutes. (sources say)""","""Stephen Curry update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000132,"June 02, 2016 06:00",15041,25161,43651,17708,40620,109,11311,7965
7331091005_10154110000000133,"""Chris Paul will likely be the No. 1 pick of the NBA Draft, but who should it be? (reportedly)""","""Chris Paul update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000133,"June 02, 2016 10:36",588,17423,8285,23771,45092,28344,38075,41977
7331091005_10154110000000134,"""Russell Westbrook will likely be the No. 1 pick of the NBA Draft, but who should it be? (via ESPN)""","""Russell Westbrook update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000134,2016/06/02 06:20,6983,6891,11170,41091,29719,39697,23845,18930
7331091005_10154110000000135,"""Chris Paul is drawing interest from multiple teams, according to reports. (reportedly)""","""Chris Paul update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000135,2016/06/02 04:15,14841,40291,7252,29940,22366,6732,19150,32812
7331091005_10154110000000136,"""LeBron James was traded last night, and fans are still reacting. (via ESPN)""","""LeBron James update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000136,2016-06-01 23:52:00,42328,38382,47732,1336,10615,39578,49850,41766
7331091005_10154110000000137,"""Kawhi Leonard will likely be the No. 1 pick of the NBA Draft, but who should it be? (via Twitter)""","""Kawhi Leonard update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000137,2016-06-01 17:08:00,46020,32868,14213,14619,36976,34135,44783,8379
7331091005_10154110000000138,"""Russell Westbrook will likely be the No. 1 pick of the NBA Draft, but who should it be? (via Twitter)""","""Russell Westbrook update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000138,2016/06/01 14:54,20762,17063,41097,48796,5887,9352,2870,5404
7331091005_10154110000000139,"""James Harden addresses rumors in a candid interview. (reportedly)""","""James Harden update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000139,2016-06-02 18:45:00,26540,11080,32065,13552,30014,35911,27021,36041
7331091005_10154110000000140,"""Russell Westbrook will likely be the No. 1 pick of the NBA Draft, but who should it be? (sources say)""","""Russell Westbrook update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000140,2016-06-01 19:40:00,33454,18542,25843,2278,9881,39701,16763,41687
7331091005_10154110000000141,"""Kawhi Leonard addresses rumors in a candid interview. (sources say)""","""Kawhi Leonard update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000141,2016-06-02 16:54:00,9242,36186,6191,29284,23784,6957,11327,48578
7331091005_10154110000000142,"""Derrick Rose suffers an injury ahead of the playoffs, sources say. (reportedly)""","""Derrick Rose update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000142,"June 01, 2016 19:50",4979,223,47768,27095,18284,21389,24917,15090
7331091005_10154110000000143,"""Kevin Durant is drawing interest from multiple teams, according to reports. (reportedly)""","""Kevin Durant update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000143,2016/06/01 19:55,48449,45712,15578,14900,11100,14539,23825,26106
7331091005_10154110000000144,"""Kevin Durant opts out of his contract, testing free agency this summer. (via ESPN)""","""Kevin Durant update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000144,2016-06-02 10:24:00,14102,19947,8698,22930,14968,40309,44171,18273
7331091005_10154110000000145,"""Kawhi Leonard is drawing interest from multiple teams, according to reports. (via NBA TV)""","""Kawhi Leonard update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000145,2016/06/02 10:35,24298,41640,19519,2662,6878,1418,420,43017
7331091005_10154110000000146,"""James Harden leads his team to a huge comeback win, silencing critics. (via ESPN)""","""James Harden update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000146,2016/06/02 13:12,32613,49490,26972,36396,48169,3509,45044,47869
7331091005_10154110000000147,"""LeBron James opts out of his contract, testing free agency this summer. (via NBA TV)""","""LeBron James update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000147,2016/06/01 17:48,5753,26513,6533,43071,25664,22353,48173,22461
7331091005_10154110000000148,"""Kevin Durant just dropped a triple-double, and the crowd went crazy. (via ESPN)""","""Kevin Durant update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000148,2016/06/02 11:08,16646,32504,20868,42350,34196,39875,15399,14264
7331091005_10154110000000149,"""Kyrie Irving addresses rumors in a candid interview. (sources say)""","""Kyrie Irving update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000149,"June 02, 2016 06:21",40127,46403,26110,589,42657,39497,46913,12262
